区域,所属产品,模块,场景名称,场景等级,接口名称,涉及接口
国内,运营管理工作台,营销活动,营销活动,P0,getPayGiftCouponMetricData,marketinginfo/metric/paygift/coupon
国内,运营管理工作台,营销活动,营销活动,P1,查询奖项策略列表,marketinginfo/point-lottery/prize/strategy/items
国内,运营管理工作台,营销活动,营销活动,P1,getAwardFields,marketinginfo/point-lottery/award/fields
国内,运营管理工作台,营销活动,营销活动,P1,获取积分兑换库存与剩余量,marketinginfo/point-exchange/stock
国内,运营管理工作台,营销活动,营销活动,P1,助力统计,marketinginfo/assist/statistics
国内,运营管理工作台,营销活动,营销活动,P1,statisticsList,marketinginfo/statistics/list
国内,运营管理工作台,营销活动,营销活动,P1,getGiftProductOrderPage,/oss/marketing/data/gift-product/order/page
国内,运营管理工作台,营销活动,营销活动,P1,exportGiftProductOrderList,/oss/marketing/data/gift-product/order/export
国内,运营管理工作台,营销活动,营销活动,P1,券发放核销汇总数据,/oss/marketing/data/lucky-pack/queryGroupCouponCount
国内,运营管理工作台,营销活动,营销活动,P1,根据分组id查用户,/oss/marketing/data/lucky-pack/queryGroupOrderCount
国内,运营管理工作台,营销活动,营销活动,P1,根据分组id查券统计,/oss/marketing/data/lucky-pack/queryGroupCoupon
国内,运营管理工作台,营销活动,营销活动,P1,根据分组id查订单统计,/oss/marketing/data/lucky-pack/queryGroupOrder
国内,运营管理工作台,门店管理,门店管理,P1,list,/oss/marketing/shop/block/list
国内,运营管理工作台,门店管理,门店管理,P1,getEntity,/oss/marketing/shop/block/get/{shopId}
国内,运营管理工作台,门店管理,门店管理,P0,batchSaveEntity,/oss/marketing/shop/block/batch-save
国内,运营管理工作台,门店管理,门店管理,P2,updateEntity,/oss/marketing/shop/block/update
国内,运营管理工作台,门店管理,门店管理,P2,deleteEntity,/oss/marketing/shop/block/delete/{shopId}
国内,运营管理工作台,门店管理,门店管理,P1,getCanBlockTypes,/oss/marketing/shop/block/marketing-type/items
国内,运营管理工作台,门店管理,门店管理,P1,getAllShopSimple,/oss/marketing/shop/block/simple/all
国内,运营管理工作台,门店管理,门店管理,P1,getBlockShopNum,/oss/marketing/shop/block/getBlockShopNum
国内,运营管理工作台,礼品卡,礼品卡,P1,listAll,/oss/giftcard/customer/listAll
国内,运营管理工作台,礼品卡,礼品卡,P2,转赠记录,/oss/giftcard/customer/giveRecords
国内,运营管理工作台,礼品卡,礼品卡,P2,新增卡系列,/oss/giftcard/series/add
国内,运营管理工作台,礼品卡,礼品卡,P2,更新卡系列,/oss/giftcard/series/update
国内,运营管理工作台,礼品卡,礼品卡,P1,查询卡系列列表,/oss/giftcard/series/list
国内,运营管理工作台,礼品卡,礼品卡,P2,卡系列排序,/oss/giftcard/series/sort
国内,运营管理工作台,礼品卡,礼品卡,P2,启用或禁用卡系列,/oss/giftcard/series/enable
国内,运营管理工作台,礼品卡,礼品卡,P2,新增卡模板,/oss/giftcard/template/add
国内,运营管理工作台,礼品卡,礼品卡,P2,更新卡模板,/oss/giftcard/template/update
国内,运营管理工作台,礼品卡,礼品卡,P1,查询卡模板列表,/oss/giftcard/template/list
国内,运营管理工作台,礼品卡,礼品卡,P2,模板展示排序,/oss/giftcard/template/sort
国内,运营管理工作台,礼品卡,礼品卡,P2,启用或禁用模板,/oss/giftcard/template/enable
国内,运营管理工作台,礼品卡,礼品卡,P1,卡模板详情,/oss/giftcard/template/detail
国内,运营管理工作台,礼品卡,礼品卡,P2,updateFaceAmountCornerTag,/oss/giftcard/template/corner-tag/update
国内,运营管理工作台,礼品卡,礼品卡,P1,queryFaceAmountCornerTag,/oss/giftcard/template/corner-tag/detail
国内,运营管理工作台,订单管理,订单管理,P1,getOrderDetail,/oss/giftcard/order/detail
国内,运营管理工作台,订单管理,订单管理,P1,queryOrders,/oss/giftcard/order/list
国内,运营管理工作台,订单管理,订单管理,P0,customerServiceRefundCheck,/oss/giftcard/order/customer-service/refund-check
国内,运营管理工作台,订单管理,订单管理,P0,customerServiceRefund,/oss/giftcard/order/customer-service/do-refund
国内,运营管理工作台,省钱卡,省钱卡,P0,saveMarketing,/oss/memberplus/marketing/save
国内,运营管理工作台,省钱卡,省钱卡,P2,updateMarketing,/oss/memberplus/marketing/update
国内,运营管理工作台,省钱卡,省钱卡,P1,getDetail,/oss/memberplus/marketing/detail
国内,运营管理工作台,省钱卡,省钱卡,P1,getMarketingList,/oss/memberplus/marketing/list
国内,运营管理工作台,省钱卡,省钱卡,P2,deleteMarketing,/oss/memberplus/marketing/delete
国内,运营管理工作台,省钱卡,省钱卡,P2,verifiedCupsExport,/oss/memberplus/verified-cups/export
国内,运营管理工作台,订单管理,订单管理,P1,page,/oss/memberplus/order/page
国内,运营管理工作台,订单管理,订单管理,P1,detail,/oss/memberplus/order/detail
国内,运营管理工作台,订单管理,订单管理,P0,applyRefund,/oss/memberplus/order/applyRefund
国内,运营管理工作台,订单管理,订单管理,P1,billPage,/oss/memberplus/order/bill/page
国内,运营管理工作台,订单管理,订单管理,P2,billExport,/oss/memberplus/order/bill/export
国内,运营管理工作台,订单管理,订单管理,P2,export,/oss/memberplus/order/export
国内,运营管理工作台,省钱卡,省钱卡,P0,saveProduct,/oss/memberplus/product/save
国内,运营管理工作台,省钱卡,省钱卡,P2,updateProduct,/oss/memberplus/product/update
国内,运营管理工作台,省钱卡,省钱卡,P1,getDetail,/oss/memberplus/product/detail
国内,运营管理工作台,省钱卡,省钱卡,P1,getProductList,/oss/memberplus/product/list
国内,运营管理工作台,省钱卡,省钱卡,P1,getAccountInfo,/oss/wallet/account
国内,运营管理工作台,省钱卡,省钱卡,P1,getTransList,/oss/wallet/translist
国内,运营管理工作台,礼品卡,礼品卡,P0,batchCreateStore,/oss/giftcard/shop/batch/create/store
国内,运营管理工作台,礼品卡,礼品卡,P1,queryList,/oss/giftcard/shop/store/list
国内,运营管理工作台,礼品卡,礼品卡,P0,createStore,/oss/giftcard/shop/create/store
国内,运营管理工作台,礼品卡,礼品卡,P2,updateStore,/oss/giftcard/shop/update/store
国内,运营管理工作台,礼品卡,礼品卡,P2,export,/oss/giftcard/shop/store/export
国内,运营管理工作台,文件管理,文件管理,P1,分页查询活动列表,/oss/prepaid/activity/page
国内,运营管理工作台,文件管理,文件管理,P1,活动详情,/oss/prepaid/activity/detail/{id}
国内,运营管理工作台,文件管理,文件管理,P0,创建活动,/oss/prepaid/activity/save
国内,运营管理工作台,文件管理,文件管理,P2,更新活动,/oss/prepaid/activity/update
国内,运营管理工作台,文件管理,文件管理,P2,启用活动,/oss/prepaid/activity/enable/{id}
国内,运营管理工作台,文件管理,文件管理,P2,禁用活动,/oss/prepaid/activity/disable/{id}
国内,运营管理工作台,文件管理,文件管理,P1,分页查询次卡列表,/oss/prepaid/card/page
国内,运营管理工作台,文件管理,文件管理,P1,次卡详情,/oss/prepaid/card/detail/{id}
国内,运营管理工作台,文件管理,文件管理,P0,创建次卡,/oss/prepaid/card/save
国内,运营管理工作台,文件管理,文件管理,P2,更新次卡,/oss/prepaid/card/update
国内,运营管理工作台,文件管理,文件管理,P1,分页查询,/oss/prepaid/gift/redemption/code/page
国内,运营管理工作台,文件管理,文件管理,P2,export,/oss/prepaid/gift/redemption/code/export
国内,运营管理工作台,订单管理,订单管理,P1,超时赔付订单列表,oss/order/deliveryTimeoutCompensation/page
国内,运营管理工作台,订单管理,订单管理,P2,超时赔付订单异步导出,oss/order/deliveryTimeoutCompensation/export
国内,运营管理工作台,订单管理,订单管理,P2,超时赔付发券失败重发,oss/order/deliveryTimeoutCompensation/retry-send/{orderId}
国内,运营管理工作台,订单管理,订单管理,P1,订单列表,orderinfo/list
国内,运营管理工作台,订单管理,订单管理,P1,订单-导出,orderinfo/export
国内,运营管理工作台,订单管理,订单管理,P1,订单总数,orderinfo/total
国内,运营管理工作台,订单管理,订单管理,P1,订单详情,orderinfo/info/{orderId}
国内,运营管理工作台,订单管理,订单管理,P1,订单明细,orderinfo/detail
国内,运营管理工作台,订单管理,订单管理,P1,对账单-分页查询,orderinfo/bill/list
国内,运营管理工作台,订单管理,订单管理,P1,对账单-导出,orderinfobill/export
国内,运营管理工作台,订单管理,订单管理,P1,对账单-统计,orderinfo/bill/stat
国内,运营管理工作台,商品管理,商品管理,P1,餐道建店数据列表分页查询,/oss/candao/shop/list
国内,运营管理工作台,商品管理,商品管理,P1,餐道区域餐单配置列表分页查询,/oss/candao/menuCategory/list
国内,运营管理工作台,商品管理,商品管理,P2,新增餐道区域餐单配置,/oss/candao/menuCategory/add
国内,运营管理工作台,商品管理,商品管理,P2,餐道区域餐单配置列表导出,/oss/candao/menuCategory/export
国内,运营管理工作台,商品管理,商品管理,P2,删除餐道区域餐单配置,/oss/candao/menuCategory/delete/{id}
国内,运营管理工作台,商品管理,商品管理,P2,餐道区域餐单配置导入,/oss/candao/menuCategory/import
国内,运营管理工作台,商品管理,商品管理,P1,餐道缺失区域映射配置列表分页查询,/oss/candao/area/mapping/setting/list
国内,运营管理工作台,商品管理,商品管理,P2,餐道缺失区域映射配置列表导出,/oss/candao/area/mapping/setting/export
国内,运营管理工作台,商品管理,商品管理,P2,新增餐道缺失区域配置,/oss/candao/area/mapping/setting/add
国内,运营管理工作台,商品管理,商品管理,P2,删除餐道缺失区域配置,/oss/candao/area/mapping/delete/{id}
国内,运营管理工作台,商品管理,商品管理,P2,修改餐道缺失区域配置,/oss/candao/area/mapping/setting/update
国内,运营管理工作台,商品管理,商品管理,P2,餐道缺失区域配置导入,/oss/candao/area/mapping/setting/import
国内,运营管理工作台,商品管理,商品管理,P2,餐道重建店,/oss/candao/shop/retry
国内,运营管理工作台,商品管理,商品管理,P2,绑定餐单分类ID重处理,/oss/candao/menuCategory/retry
国内,运营管理工作台,商品管理,商品管理,P2,餐道映射门店ID历史数据导入,/oss/candao/storeId/mapping/import
国内,运营管理工作台,标签管理,标签管理,P0,saveTag,/tag/corner/save
国内,运营管理工作台,标签管理,标签管理,P2,updateTag,/tag/corner/update
国内,运营管理工作台,标签管理,标签管理,P1,getTag,/tag/corner/get/{cornerTagId}
国内,运营管理工作台,标签管理,标签管理,P1,list,/tag/corner/list
国内,运营管理工作台,标签管理,标签管理,P1,selectList,/tag/corner/select/list
国内,运营管理工作台,标签管理,标签管理,P2,delete,/tag/corner/delete/{cornerTagId}
国内,运营管理工作台,标签管理,标签管理,P1,queryRelatedProductList,/tag/corner/product/related-product/list
国内,运营管理工作台,标签管理,标签管理,P0,bindProduct,/tag/corner/product/bind
国内,运营管理工作台,标签管理,标签管理,P0,unbindProduct,/tag/corner/product/unbind
国内,运营管理工作台,标签管理,标签管理,P1,queryRelatedCategoryList,/tag/corner/category/related-category/list
国内,运营管理工作台,标签管理,标签管理,P0,bindCategory,/tag/corner/category/bind
国内,运营管理工作台,标签管理,标签管理,P0,unbindCategory,/tag/corner/category/unbind
国内,运营管理工作台,点餐页,点餐页,P1,获取营销菜单列表,/oss/marketingMenu/list
国内,运营管理工作台,点餐页,点餐页,P0,营销菜单新增,/oss/marketingMenu/save
国内,运营管理工作台,点餐页,点餐页,P2,更新营销菜单分类,/oss/marketingMenu/update
国内,运营管理工作台,点餐页,点餐页,P1,获取营销菜单详情,/oss/marketingMenu/info/{saleCategoryId}
国内,运营管理工作台,点餐页,点餐页,P2,禁用启用营销菜单,/oss/marketingMenu/enableOrDisabled
国内,运营管理工作台,点餐页,点餐页,P2,删除营销菜单分类,/oss/marketingMenu/delete
国内,运营管理工作台,物料管理,物料管理,P1,list,/materialUnit/list
国内,运营管理工作台,点餐页,点餐页,P0,新增菜单模板,/menu/template/save
国内,运营管理工作台,点餐页,点餐页,P2,更新菜单模板,/menu/template/update
国内,运营管理工作台,点餐页,点餐页,P2,删除菜单模板,/menu/template/delete/{templateId}
国内,运营管理工作台,点餐页,点餐页,P2,删除菜单模板商品,/menu/template/deleteProduct
国内,运营管理工作台,点餐页,点餐页,P2,启用,/menu/template/enable/{templateId}
国内,运营管理工作台,点餐页,点餐页,P2,禁用,/menu/template/disable/{templateId}
国内,运营管理工作台,点餐页,点餐页,P1,获取菜单模板信息,/menu/template/get/{templateId}
国内,运营管理工作台,点餐页,点餐页,P1,获取菜单模板列表,/menu/template/list
国内,运营管理工作台,点餐页,点餐页,P1,获取菜单模板详情--菜单结构,/menu/template/getMenu/{templateId}
